"candidate_key_NOT_master_code","canonical_master_code","names_ja","names_en","prefectures","addresses","entity_types","historical_coordinates_NOT_navigation_verified","legacy_code_claims_NOT_approved","source_record_ids","source_urls","identity_status"
"geoshape-nrct-poi:230000035100","","大曾根下屋敷跡","","愛知県","愛知県 名古屋市東区 徳川町","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:230000035100"",""latitude"":35.184131,""longitude"":136.931344,""quality"":""published_historical_point_not_navigation_verified""}]","66894 [v3.7.1; legacy_effective_not_canonical] | 66894 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000035100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000035100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000035300","","片山神社","","愛知県","愛知県 名古屋市 中村区横井二丁目47番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000035300"",""latitude"":35.146896,""longitude"":136.835175,""quality"":""published_historical_point_not_navigation_verified""}]","66923 [v3.7.1; legacy_effective_not_canonical] | 66923 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000035300","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000035300.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000035500","","長母寺","","愛知県","愛知県 名古屋市 東区矢田三丁目13番71号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000035500"",""latitude"":35.196087,""longitude"":136.945007,""quality"":""published_historical_point_not_navigation_verified""}]","66952 [v3.7.1; legacy_effective_not_canonical] | 66952 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000035500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000035500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000036100","","下御深井庭跡","","愛知県","愛知県 名古屋市北区 名城三丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:230000036100"",""latitude"":35.189508,""longitude"":136.90405,""quality"":""published_historical_point_not_navigation_verified""}]","66981 [v3.7.1; legacy_effective_not_canonical] | 66981 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000036100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000036100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000036200","","長栄寺","","愛知県","愛知県 名古屋市 北区柳原二丁目17番11号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000036200"",""latitude"":35.190987,""longitude"":136.907822,""quality"":""published_historical_point_not_navigation_verified""}]","67010 [v3.7.1; legacy_effective_not_canonical] | 67010 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000036200","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000036200.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000036400","","解脱寺","","愛知県","愛知県 名古屋市 北区清水二丁目12番2号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000036400"",""latitude"":35.190678,""longitude"":136.912994,""quality"":""published_historical_point_not_navigation_verified""}]","67039 [v3.7.1; legacy_effective_not_canonical] | 67039 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000036400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000036400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000036500","","小寺玉晁宅跡","","愛知県","愛知県 名古屋市北区 長田町三丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:230000036500"",""latitude"":35.191704,""longitude"":136.922093,""quality"":""published_historical_point_not_navigation_verified""}]","67068 [v3.7.1; legacy_effective_not_canonical] | 67068 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000036500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000036500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000036700","","常光院","","愛知県","愛知県 名古屋市 北区山田町三丁目54番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000036700"",""latitude"":35.196449,""longitude"":136.938034,""quality"":""published_historical_point_not_navigation_verified""}]","67097 [v3.7.1; legacy_effective_not_canonical] | 67097 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000036700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000036700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000036800","","広福寺","","愛知県","愛知県 豊橋市 石巻本町字西屋敷4番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000036800"",""latitude"":34.792088,""longitude"":137.434738,""quality"":""published_historical_point_not_navigation_verified""}]","67126 [v3.7.1; legacy_effective_not_canonical] | 67126 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000036800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000036800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000037500","","聖徳寺","","愛知県","愛知県 名古屋市 名東区平和が丘四丁目300番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000037500"",""latitude"":35.170372,""longitude"":136.992264,""quality"":""published_historical_point_not_navigation_verified""}]","67155 [v3.7.1; legacy_effective_not_canonical] | 67155 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000037500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000037500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000037700","","成願寺","","愛知県","愛知県 名古屋市 北区成願寺二丁目3番28号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000037700"",""latitude"":35.214657,""longitude"":136.916306,""quality"":""published_historical_point_not_navigation_verified""}]","67184 [v3.7.1; legacy_effective_not_canonical] | 67184 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000037700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000037700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000037900","","別小江神社","Wakeoe Shrine","愛知県","愛知県 名古屋市 北区安井四丁目14番14号","shrine | 埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000037900"",""latitude"":35.210171,""longitude"":136.920959,""quality"":""published_historical_point_not_navigation_verified""}]","67213 [v3.7.1; legacy_effective_not_canonical] | 67213 [v3.8; legacy_effective_not_canonical]","candidate:B-20260914-R01-018 | geoshape-nrct-poi:230000037900","https://aichinow.pref.aichi.jp/spots/detail/3903/ | https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000037900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038000","","清学寺","","愛知県","愛知県 名古屋市 北区安井四丁目3番24号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038000"",""latitude"":35.209267,""longitude"":136.919067,""quality"":""published_historical_point_not_navigation_verified""}]","67242 [v3.7.1; legacy_effective_not_canonical] | 67242 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038200","","羊神社","","愛知県","愛知県 名古屋市 北区辻町五丁目26番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038200"",""latitude"":35.207554,""longitude"":136.926361,""quality"":""published_historical_point_not_navigation_verified""}]","67271 [v3.7.1; legacy_effective_not_canonical] | 67271 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038200","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038200.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038400","","光音寺","","愛知県","愛知県 名古屋市 北区光音寺町二丁目37番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038400"",""latitude"":35.209133,""longitude"":136.902588,""quality"":""published_historical_point_not_navigation_verified""}]","67300 [v3.7.1; legacy_effective_not_canonical] | 67300 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038500","","松音寺","","愛知県","愛知県 豊橋市 二川町北裏77番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038500"",""latitude"":34.726364,""longitude"":137.451096,""quality"":""published_historical_point_not_navigation_verified""}]","67329 [v3.7.1; legacy_effective_not_canonical] | 67329 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038700","","多奈波太神社","","愛知県","愛知県 名古屋市 北区金城四丁目13番16号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038700"",""latitude"":35.192905,""longitude"":136.905716,""quality"":""published_historical_point_not_navigation_verified""}]","67358 [v3.7.1; legacy_effective_not_canonical] | 67358 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038800","","西来寺","","愛知県","愛知県 名古屋市 南区元鳴尾町424番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038800"",""latitude"":35.079926,""longitude"":136.939301,""quality"":""published_historical_point_not_navigation_verified""}]","67387 [v3.7.1; legacy_effective_not_canonical] | 67387 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000038900","","田幡城跡","","愛知県","愛知県 名古屋市北区 金城一丁目","城・軍事施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000038900"",""latitude"":35.193756,""longitude"":136.902231,""quality"":""published_historical_point_not_navigation_verified""}]","67416 [v3.7.1; legacy_effective_not_canonical] | 67416 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000038900","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000038900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000039100","","安栄寺","","愛知県","愛知県 名古屋市 北区志賀町一丁目67番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000039100"",""latitude"":35.199158,""longitude"":136.914597,""quality"":""published_historical_point_not_navigation_verified""}]","67445 [v3.7.1; legacy_effective_not_canonical] | 67445 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000039100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000039100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000039300","","西志賀貝塚","","愛知県","愛知県 名古屋市西区 貝田町一丁目","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:230000039300"",""latitude"":35.200983,""longitude"":136.898896,""quality"":""published_historical_point_not_navigation_verified""}]","67474 [v3.7.1; legacy_effective_not_canonical] | 67474 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000039300","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000039300.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000039400","","東高寺","","愛知県","愛知県 名古屋市 北区金城町二丁目金城町2丁目23番地の1","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000039400"",""latitude"":35.20002,""longitude"":136.906411,""quality"":""published_historical_point_not_navigation_verified""}]","67503 [v3.7.1; legacy_effective_not_canonical] | 67503 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000039400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000039400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000039500","","平手政秀館跡","","愛知県","愛知県 名古屋市北区 平手町二丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:230000039500"",""latitude"":35.202534,""longitude"":136.90496,""quality"":""published_historical_point_not_navigation_verified""}]","67532 [v3.7.1; legacy_effective_not_canonical] | 67532 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000039500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000039500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000039600","","綿神社","","愛知県","愛知県 名古屋市 北区元志賀町二丁目53番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000039600"",""latitude"":35.200211,""longitude"":136.910965,""quality"":""published_historical_point_not_navigation_verified""}]","67561 [v3.7.1; legacy_effective_not_canonical] | 67561 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000039600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000039600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000040000","","大井神社","","愛知県","愛知県 豊田市 大井町伴上貝戸16番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000040000"",""latitude"":35.235138,""longitude"":136.916563,""quality"":""published_historical_point_not_navigation_verified""}]","67590 [v3.7.1; legacy_effective_not_canonical] | 67590 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000040000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000040000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000040100","","瑞応寺","","愛知県","愛知県 豊田市 堤本町下油田4番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000040100"",""latitude"":35.047695,""longitude"":137.079086,""quality"":""published_historical_point_not_navigation_verified""}]","67619 [v3.7.1; legacy_effective_not_canonical] | 67619 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000040100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000040100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000040400","","白山藪古墳","","愛知県","愛知県 名古屋市北区 楠味鋺五丁目","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:230000040400"",""latitude"":35.218894,""longitude"":136.92962,""quality"":""published_historical_point_not_navigation_verified""}]","67648 [v3.7.1; legacy_effective_not_canonical] | 67648 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000040400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000040400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000040500","","味鋺神社","","愛知県","愛知県 名古屋市 北区楠味鋺二丁目736番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000040500"",""latitude"":35.218788,""longitude"":136.927475,""quality"":""published_historical_point_not_navigation_verified""}]","67677 [v3.7.1; legacy_effective_not_canonical] | 67677 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000040500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000040500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000040600","","護国院","","愛知県","愛知県 名古屋市 東区代官町41番32号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:230000040600"",""latitude"":35.174389,""longitude"":136.923859,""quality"":""published_historical_point_not_navigation_verified""}]","67706 [v3.7.1; legacy_effective_not_canonical] | 67706 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000040600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000040600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000041100","","新御殿","","愛知県","愛知県 名古屋市西区 堀端町","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:230000041100"",""latitude"":35.188105,""longitude"":136.897684,""quality"":""published_historical_point_not_navigation_verified""}]","67735 [v3.7.1; legacy_effective_not_canonical] | 67735 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000041100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000041100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:230000041800","","鈴木朖居住地跡","","愛知県","愛知県 名古屋市西区 城西三丁目","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:230000041800"",""latitude"":35.188358,""longitude"":136.89253,""quality"":""published_historical_point_not_navigation_verified""}]","67764 [v3.7.1; legacy_effective_not_canonical] | 67764 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:230000041800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/23/230000041800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
