"poi_id","destination_id","batch_id","tier","country_code","prefecture_code","selection_order","category","name_zh","name_ja","name_en","canonical_name","aliases","latitude","longitude","provider_type","provider_entity_id","official_url","source_mode","source_job_id","sm_variant_id","rights_status","status","authenticity","quota_exception_reason","review_notes"
"unresolved:jp-tono:17","jp-tono","JP-A-04","A","JP","","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-tono:poi:17","variant:jp-tono:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:18","jp-tono","JP-A-04","A","JP","","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-tono:poi:18","variant:jp-tono:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:19","jp-tono","JP-A-04","A","JP","","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-tono:poi:19","variant:jp-tono:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:20","jp-tono","JP-A-04","A","JP","","20","family_theme","","","","","","","","","","","acquisition_required","source:jp-tono:poi:20","variant:jp-tono:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:21","jp-tono","JP-A-04","A","JP","","21","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-tono:poi:21","variant:jp-tono:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:22","jp-tono","JP-A-04","A","JP","","22","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-tono:poi:22","variant:jp-tono:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:23","jp-tono","JP-A-04","A","JP","","23","market_shopping","","","","","","","","","","","acquisition_required","source:jp-tono:poi:23","variant:jp-tono:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:24","jp-tono","JP-A-04","A","JP","","24","market_shopping","","","","","","","","","","","acquisition_required","source:jp-tono:poi:24","variant:jp-tono:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-tono:25","jp-tono","JP-A-04","A","JP","","25","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-tono:poi:25","variant:jp-tono:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:1","jp-miyako","JP-A-04","A","JP","","1","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:1","variant:jp-miyako:poi:1:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:2","jp-miyako","JP-A-04","A","JP","","2","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:2","variant:jp-miyako:poi:2:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:3","jp-miyako","JP-A-04","A","JP","","3","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:3","variant:jp-miyako:poi:3:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:4","jp-miyako","JP-A-04","A","JP","","4","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:4","variant:jp-miyako:poi:4:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:5","jp-miyako","JP-A-04","A","JP","","5","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:5","variant:jp-miyako:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:6","jp-miyako","JP-A-04","A","JP","","6","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:6","variant:jp-miyako:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:7","jp-miyako","JP-A-04","A","JP","","7","landmark","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:7","variant:jp-miyako:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:8","jp-miyako","JP-A-04","A","JP","","8","museum_culture","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:8","variant:jp-miyako:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:9","jp-miyako","JP-A-04","A","JP","","9","museum_culture","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:9","variant:jp-miyako:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:10","jp-miyako","JP-A-04","A","JP","","10","museum_culture","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:10","variant:jp-miyako:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:11","jp-miyako","JP-A-04","A","JP","","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:11","variant:jp-miyako:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:12","jp-miyako","JP-A-04","A","JP","","12","historic_religious","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:12","variant:jp-miyako:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:13","jp-miyako","JP-A-04","A","JP","","13","historic_religious","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:13","variant:jp-miyako:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:14","jp-miyako","JP-A-04","A","JP","","14","historic_religious","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:14","variant:jp-miyako:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:15","jp-miyako","JP-A-04","A","JP","","15","historic_religious","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:15","variant:jp-miyako:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:16","jp-miyako","JP-A-04","A","JP","","16","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:16","variant:jp-miyako:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:17","jp-miyako","JP-A-04","A","JP","","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:17","variant:jp-miyako:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:18","jp-miyako","JP-A-04","A","JP","","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:18","variant:jp-miyako:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-miyako:19","jp-miyako","JP-A-04","A","JP","","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-miyako:poi:19","variant:jp-miyako:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
